    1.588981    96.320800    96.320800   350.778200   425.492400   487.118500   487.118500
    1.600989    95.997800    95.997800   355.787800   421.643500   486.898400   486.898400
    1.612996    95.701800    95.701800   360.548000   417.859700   486.713300   486.713300
    1.625003    95.443700    95.443700   364.981600   414.221100   486.562700   486.562700
    1.637011    95.232900    95.232900   368.956200   410.862400   486.446100   486.446100
    1.649018    95.076800    95.076800   372.247000   408.010200   486.363100   486.363100
    1.661025    94.980800    94.980800   374.505100   406.014700   486.313400   486.313400
    1.673033    94.948500    94.948500   375.324600   405.282800   486.296800   486.296800
    1.721145    97.370500   101.227500   373.824700   404.533000   485.600200   486.314200
    1.769258   103.872700   117.568900   369.475100   402.385500   483.584100   486.334200
    1.817370   112.656000   139.178400   362.768500   399.124900   480.463100   486.262500
    1.865483   121.765800   161.946500   354.689200   395.142300   476.572900   485.957900
    1.913595   129.626000   182.598800   346.955900   390.820700   472.330500   485.268500
    1.961708   135.213900   198.040400   342.160300   386.452500   468.176400   484.077400
    2.009820   138.093600   205.584500   343.048900   382.240200   464.502900   482.342500
    2.057933   138.404900   204.679500   350.270900   378.510900   461.593700   480.123600
    2.106045   136.800400   197.607500   359.811800   377.375400   459.597100   477.598000
